Comb version 0.3.1
Args  ./comb;512_512_512;-divide;2_2_1;-periodic;1_1_1;-ghost;8_8_8;-vars;3;-comm;cutoff;500000;-comm;enable;mpi;-comm;post_recv;wait_all;-comm;post_send;wait_all;-comm;wait_recv;test_all;-comm;wait_send;test_all;-exec;enable;omp;-print_message_sizes;-print_packing_sizes
Started rank 0 of 4
Node cm4r15c06s05
Compiler "/dss/lrzsys/sys/spack/release/24.4.0/opt/x86_64/intel-oneapi-mpi/2021.16.0-gcc-aa2ay3m/mpi/2021.16/bin/mpicxx"
OMP num threads     3
OMP thread map      1;0;2
Cart coords         0        0        0
Message policy cutoff 500000
Post Recv using wait_all method
Post Send using wait_all method
Wait Recv using test_all method
Wait Send using test_all method
Num cycles          5
Num vars            3
ghost_widths        8        8        8
sizes             512      512      512
divisions           2        2        1
periodic            1        1        1
division map
map                 0        0        0
map               256      256      512
map               512      512         
print message and packing sizes to proc file(s)
Starting test memcpy seq dst Host src Host
                      ,    number,  average(s),      min(s),      max(s)
copy_sync-3-39063552-8,        20, 0.179421329, 0.166121107, 0.197064210
Starting test memcpy omp dst Host src Host
                      ,    number,  average(s),      min(s),      max(s)
copy_sync-3-39063552-8,        20, 0.090758792, 0.063045886, 0.100118428
Starting test Comm mock Mesh seq Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.114947536, 0.095789832, 0.134362386
post-recv ,        20, 0.000180477, 0.000022307, 0.000394030
post-send ,        20, 0.061959202, 0.049832938, 0.080870689
wait-recv ,        20, 0.049173353, 0.041741233, 0.057308366
wait-send ,        20, 0.000814431, 0.000584901, 0.001308386
post-comm ,        20, 0.123340538, 0.105905707, 0.147402669
start-up  ,         4, 0.159940739, 0.150499484, 0.170042977
test-comm ,         4, 1.014704191, 1.014698320, 1.014709145
bench-comm,         4, 1.888007470, 1.888006379, 1.888009537
Starting test Comm mock Mesh omp Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.049508435, 0.046942843, 0.052545822
post-recv ,        20, 0.000208676, 0.000025306, 0.000416278
post-send ,        20, 0.068985207, 0.056337418, 0.080712371
wait-recv ,        20, 0.052057966, 0.047515292, 0.057092319
wait-send ,        20, 0.001340232, 0.000706071, 0.002512442
post-comm ,        20, 0.054260079, 0.051695660, 0.057438834
start-up  ,         4, 0.112256284, 0.108036623, 0.116803056
test-comm ,         4, 1.196630607, 1.196627211, 1.196633386
bench-comm,         4, 1.186621959, 1.186611960, 1.186632186
Starting test Comm mock Mesh omp Host Buffers omp Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.049226958, 0.046005186, 0.052274172
post-recv ,        20, 0.000128092, 0.000036931, 0.000387603
post-send ,        20, 0.046879947, 0.034906499, 0.055675400
wait-recv ,        20, 0.036862399, 0.028601614, 0.044288861
wait-send ,        20, 0.001473778, 0.000573175, 0.002610913
post-comm ,        20, 0.054019115, 0.049951376, 0.057461016
start-up  ,         4, 0.108657175, 0.102123252, 0.114964916
test-comm ,         4, 1.184906323, 1.184899995, 1.184912614
bench-comm,         4, 1.048524643, 1.048520032, 1.048529437
Starting test Comm mock Mesh omp Host Buffers omp Host omp Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.051350384, 0.045869420, 0.061954514
post-recv ,        20, 0.000124733, 0.000020214, 0.000405136
post-send ,        20, 0.038847595, 0.031624869, 0.042452784
wait-recv ,        20, 0.029761388, 0.027650069, 0.035686136
wait-send ,        20, 0.001658099, 0.001184925, 0.002758461
post-comm ,        20, 0.055326732, 0.049248991, 0.065650788
start-up  ,         4, 0.107308587, 0.102377697, 0.112281343
test-comm ,         4, 1.058649235, 1.058646541, 1.058651659
bench-comm,         4, 0.941771603, 0.941766469, 0.941776913
Starting test Comm mpi Mesh seq Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.102903505, 0.093157875, 0.116562108
post-recv ,        20, 0.000157644, 0.000021399, 0.000280729
post-send ,        20, 0.054625420, 0.049830182, 0.061968563
wait-recv ,        20, 0.107220891, 0.074040102, 0.148993099
wait-send ,        20, 0.000686348, 0.000574242, 0.001031500
post-comm ,        20, 0.114322503, 0.103022603, 0.129834351
start-up  ,         4, 0.156581663, 0.144680463, 0.164335225
test-comm ,         4, 1.672460825, 1.672459499, 1.672461910
bench-comm,         4, 1.921906977, 1.921905784, 1.921908320
Starting test Comm mpi Mesh omp Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.047336166, 0.043615646, 0.052554737
post-recv ,        20, 0.000190283, 0.000021583, 0.000419198
post-send ,        20, 0.053911513, 0.049350903, 0.061103637
wait-recv ,        20, 0.089404433, 0.072061879, 0.105418612
wait-send ,        20, 0.001339348, 0.000589922, 0.002848666
post-comm ,        20, 0.052687521, 0.046171810, 0.062146253
start-up  ,         4, 0.110518422, 0.103872199, 0.117093970
test-comm ,         4, 1.205134956, 1.205134654, 1.205135138
bench-comm,         4, 1.231017365, 1.231011624, 1.231023026
Starting test Comm mpi Mesh omp Host Buffers omp Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.046836896, 0.045574505, 0.047431435
post-recv ,        20, 0.000124548, 0.000028462, 0.000410708
post-send ,        20, 0.035864905, 0.030910588, 0.043014836
wait-recv ,        20, 0.074395926, 0.069126617, 0.083966426
wait-send ,        20, 0.001445638, 0.000648523, 0.002446613
post-comm ,        20, 0.051285365, 0.047562064, 0.053337804
start-up  ,         4, 0.102204092, 0.101611579, 0.102705234
test-comm ,         4, 1.091289033, 1.091274008, 1.091303992
bench-comm,         4, 1.055166268, 1.055154781, 1.055177979
Starting test Comm mpi Mesh omp Host Buffers omp Host omp Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.046767497, 0.045728758, 0.047457304
post-recv ,        20, 0.000127609, 0.000031198, 0.000417315
post-send ,        20, 0.045554249, 0.033636496, 0.049378544
wait-recv ,        20, 0.079345432, 0.065876970, 0.089575031
wait-send ,        20, 0.001284902, 0.000597002, 0.002254030
post-comm ,        20, 0.052231591, 0.050792396, 0.055061947
start-up  ,         4, 0.102218167, 0.101702011, 0.102705230
test-comm ,         4, 1.110144926, 1.110141450, 1.110148426
bench-comm,         4, 1.137207497, 1.137205110, 1.137209654
