Comb version 0.3.1
Args  ./comb;512_512_512;-divide;2_2_1;-periodic;1_1_1;-ghost;8_8_8;-vars;3;-comm;cutoff;500000;-comm;enable;mpi;-comm;post_recv;wait_all;-comm;post_send;wait_all;-comm;wait_recv;test_all;-comm;wait_send;test_all;-exec;enable;omp;-print_message_sizes;-print_packing_sizes
Started rank 0 of 4
Node cm4r15c06s05
Compiler "/dss/lrzsys/sys/spack/release/24.4.0/opt/x86_64/intel-oneapi-mpi/2021.16.0-gcc-aa2ay3m/mpi/2021.16/bin/mpicxx"
OMP num threads     1
OMP thread map      0
Cart coords         0        0        0
Message policy cutoff 500000
Post Recv using wait_all method
Post Send using wait_all method
Wait Recv using test_all method
Wait Send using test_all method
Num cycles          5
Num vars            3
ghost_widths        8        8        8
sizes             512      512      512
divisions           2        2        1
periodic            1        1        1
division map
map                 0        0        0
map               256      256      512
map               512      512         
print message and packing sizes to proc file(s)
Starting test memcpy seq dst Host src Host
                      ,    number,  average(s),      min(s),      max(s)
copy_sync-3-39063552-8,        20, 0.338568994, 0.321880133, 0.350083419
Starting test memcpy omp dst Host src Host
                      ,    number,  average(s),      min(s),      max(s)
copy_sync-3-39063552-8,        20, 0.338841373, 0.321278860, 0.356223646
Starting test Comm mock Mesh seq Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.187313296, 0.175689038, 0.198563822
post-recv ,        20, 0.000025827, 0.000018181, 0.000035791
post-send ,        20, 0.100496235, 0.097455706, 0.110477596
wait-recv ,        20, 0.084454643, 0.077516048, 0.091621471
wait-send ,        20, 0.002513026, 0.000640832, 0.012774015
post-comm ,        20, 0.207951941, 0.197719737, 0.221046036
start-up  ,         4, 0.299870945, 0.295172786, 0.311596111
test-comm ,         4, 1.823996122, 1.823808031, 1.824360515
bench-comm,         4, 2.931139100, 2.928001845, 2.939994369
Starting test Comm mock Mesh omp Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.187098589, 0.177533331, 0.198670088
post-recv ,        20, 0.000024983, 0.000018900, 0.000034308
post-send ,        20, 0.099544959, 0.081392014, 0.110550165
wait-recv ,        20, 0.084355622, 0.074448621, 0.092130878
wait-send ,        20, 0.001876756, 0.000578178, 0.012691490
post-comm ,        20, 0.209375616, 0.198502310, 0.220945095
