Comb version 0.3.1
Args  ./comb;512_512_512;-divide;2_2_1;-periodic;1_1_1;-ghost;8_8_8;-vars;3;-comm;cutoff;500000;-comm;enable;mpi;-comm;post_recv;wait_all;-comm;post_send;wait_all;-comm;wait_recv;test_all;-comm;wait_send;test_all;-exec;enable;omp;-print_message_sizes;-print_packing_sizes
Started rank 0 of 4
Node cm4r15c06s05
Compiler "/dss/lrzsys/sys/spack/release/24.4.0/opt/x86_64/intel-oneapi-mpi/2021.16.0-gcc-aa2ay3m/mpi/2021.16/bin/mpicxx"
OMP num threads     1
OMP thread map      0
Cart coords         0        0        0
Message policy cutoff 500000
Post Recv using wait_all method
Post Send using wait_all method
Wait Recv using test_all method
Wait Send using test_all method
Num cycles          5
Num vars            3
ghost_widths        8        8        8
sizes             512      512      512
divisions           2        2        1
periodic            1        1        1
division map
map                 0        0        0
map               256      256      512
map               512      512         
print message and packing sizes to proc file(s)
Starting test memcpy seq dst Host src Host
                      ,    number,  average(s),      min(s),      max(s)
copy_sync-3-39063552-8,        20, 0.171053433, 0.168121843, 0.175263800
Starting test memcpy omp dst Host src Host
                      ,    number,  average(s),      min(s),      max(s)
copy_sync-3-39063552-8,        20, 0.170797580, 0.167795700, 0.174340011
Starting test Comm mock Mesh seq Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.096720956, 0.095419086, 0.099659816
post-recv ,        20, 0.000027242, 0.000019622, 0.000036268
post-send ,        20, 0.050646465, 0.049760109, 0.051822471
wait-recv ,        20, 0.043068033, 0.041717118, 0.045081792
wait-send ,        20, 0.000671741, 0.000582208, 0.000722143
post-comm ,        20, 0.106583861, 0.105694568, 0.107848809
start-up  ,         4, 0.154166873, 0.151969578, 0.156903252
test-comm ,         4, 0.919941824, 0.919938524, 0.919945447
bench-comm,         4, 1.505724141, 1.505722223, 1.505725901
Starting test Comm mock Mesh omp Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.097560828, 0.095634362, 0.099964011
post-recv ,        20, 0.000092022, 0.000019889, 0.000286263
post-send ,        20, 0.051616610, 0.050071768, 0.053439039
wait-recv ,        20, 0.044029327, 0.041780901, 0.047105180
wait-send ,        20, 0.000738139, 0.000669814, 0.000768438
post-comm ,        20, 0.107882797, 0.105844624, 0.111310997
start-up  ,         4, 0.153028121, 0.151596530, 0.156586534
test-comm ,         4, 1.557740823, 1.557739138, 1.557742710
bench-comm,         4, 1.544109665, 1.544108075, 1.544111182
Starting test Comm mock Mesh omp Host Buffers omp Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.101864107, 0.095631927, 0.110023787
