Comb version 0.3.1
Args  ./comb;512_512_512;-divide;2_2_1;-periodic;1_1_1;-ghost;1_1_1;-vars;3;-comm;cutoff;500000;-comm;enable;mpi;-comm;post_recv;wait_all;-comm;post_send;wait_all;-comm;wait_recv;test_all;-comm;wait_send;test_all;-exec;enable;omp;-print_message_sizes;-print_packing_sizes
Started rank 0 of 4
Node cm4r13c01s08
Compiler "/dss/lrzsys/sys/spack/release/24.4.0/opt/x86_64/intel-oneapi-mpi/2021.16.0-gcc-aa2ay3m/mpi/2021.16/bin/mpicxx"
OMP num threads     3
OMP thread map      0;1;2
Cart coords         0        0        0
Message policy cutoff 500000
Post Recv using wait_all method
Post Send using wait_all method
Wait Recv using test_all method
Wait Send using test_all method
Num cycles          5
Num vars            3
ghost_widths        1        1        1
sizes             512      512      512
divisions           2        2        1
periodic            1        1        1
division map
map                 0        0        0
map               256      256      512
map               512      512         
print message and packing sizes to proc file(s)
Starting test memcpy seq dst Host src Host
                      ,    number,  average(s),      min(s),      max(s)
copy_sync-3-34213896-8,        20, 0.147151872, 0.145053719, 0.152325189
Starting test memcpy omp dst Host src Host
                      ,    number,  average(s),      min(s),      max(s)
copy_sync-3-34213896-8,        20, 0.052822044, 0.050634506, 0.053909862
Starting test Comm mock Mesh seq Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.088761838, 0.087868408, 0.089669696
post-recv ,        20, 0.000018557, 0.000015048, 0.000026831
post-send ,        20, 0.008180137, 0.007740345, 0.008815367
wait-recv ,        20, 0.008876290, 0.008336442, 0.009539854
wait-send ,        20, 0.000345921, 0.000296016, 0.000432144
post-comm ,        20, 0.089608351, 0.088824358, 0.090077530
start-up  ,         4, 0.124713006, 0.122746984, 0.126281889
test-comm ,         4, 0.733913481, 0.733910691, 0.733916229
bench-comm,         4, 0.981301951, 0.981299444, 0.981304753
Starting test Comm mock Mesh omp Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.032596139, 0.032237989, 0.032727768
post-recv ,        20, 0.000017913, 0.000015028, 0.000022453
post-send ,        20, 0.008164615, 0.007613062, 0.008775261
wait-recv ,        20, 0.008767815, 0.008331087, 0.009642275
wait-send ,        20, 0.000344319, 0.000212148, 0.000439489
post-comm ,        20, 0.035151919, 0.032717967, 0.035982825
start-up  ,         4, 0.051460265, 0.051119498, 0.051829156
test-comm ,         4, 0.454127527, 0.454123756, 0.454131369
bench-comm,         4, 0.428183834, 0.428180968, 0.428186912
Starting test Comm mock Mesh omp Host Buffers omp Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.032542457, 0.032204640, 0.032812278
post-recv ,        20, 0.000017110, 0.000014436, 0.000020829
post-send ,        20, 0.008206748, 0.007793211, 0.008721494
wait-recv ,        20, 0.008884783, 0.008516353, 0.009887704
wait-send ,        20, 0.000349035, 0.000215165, 0.000453776
post-comm ,        20, 0.035040089, 0.032664695, 0.036161857
start-up  ,         4, 0.045384172, 0.045221811, 0.045593485
test-comm ,         4, 0.453690946, 0.453688258, 0.453693270
bench-comm,         4, 0.427365209, 0.427351394, 0.427378995
Starting test Comm mock Mesh omp Host Buffers omp Host omp Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.032617118, 0.032441309, 0.032761193
post-recv ,        20, 0.000018396, 0.000015642, 0.000021226
post-send ,        20, 0.004630913, 0.004401322, 0.005047852
wait-recv ,        20, 0.006746189, 0.006442487, 0.007522987
wait-send ,        20, 0.000360740, 0.000219671, 0.000476069
post-comm ,        20, 0.033016929, 0.032898634, 0.033178354
start-up  ,         4, 0.045300804, 0.044943616, 0.045536253
test-comm ,         4, 0.439222146, 0.439221529, 0.439222636
bench-comm,         4, 0.387828164, 0.387824501, 0.387831900
Starting test Comm mpi Mesh seq Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.087533563, 0.087025340, 0.088088429
post-recv ,        20, 0.000019523, 0.000014999, 0.000027802
post-send ,        20, 0.008154264, 0.007685071, 0.008792685
wait-recv ,        20, 0.015527195, 0.014147660, 0.016787370
wait-send ,        20, 0.000488339, 0.000400267, 0.000547946
post-comm ,        20, 0.088450549, 0.088023032, 0.089035594
start-up  ,         4, 0.122748431, 0.121361959, 0.124034067
test-comm ,         4, 1.301560110, 1.301557697, 1.301562746
bench-comm,         4, 1.001157132, 1.001156891, 1.001157474
Starting test Comm mpi Mesh omp Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.032669824, 0.032480323, 0.032806758
post-recv ,        20, 0.000020087, 0.000017095, 0.000025935
post-send ,        20, 0.008398926, 0.007843467, 0.008959530
wait-recv ,        20, 0.015866575, 0.011119867, 0.018713305
wait-send ,        20, 0.000506839, 0.000410999, 0.000570133
post-comm ,        20, 0.034699156, 0.032710242, 0.036421622
start-up  ,         4, 0.049581002, 0.049333138, 0.049921497
test-comm ,         4, 0.463049111, 0.463046799, 0.463051409
bench-comm,         4, 0.462761441, 0.462758987, 0.462763903
Starting test Comm mpi Mesh omp Host Buffers omp Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.032631039, 0.032503111, 0.032801612
post-recv ,        20, 0.000021059, 0.000017202, 0.000032008
post-send ,        20, 0.008393680, 0.007871333, 0.008958266
wait-recv ,        20, 0.015800398, 0.012783910, 0.018827360
wait-send ,        20, 0.000516530, 0.000409165, 0.000635993
post-comm ,        20, 0.034532518, 0.032789575, 0.036435764
