Comb version 0.3.1
Args  ./comb;512_512_512;-divide;2_2_1;-periodic;1_1_1;-ghost;1_1_1;-vars;3;-comm;cutoff;500000;-comm;enable;mpi;-comm;post_recv;wait_all;-comm;post_send;wait_all;-comm;wait_recv;wait_all;-comm;wait_send;wait_all;-exec;enable;omp;-print_message_sizes;-print_packing_sizes
Started rank 0 of 4
Node cm4r13c01s08
Compiler "/dss/lrzsys/sys/spack/release/24.4.0/opt/x86_64/intel-oneapi-mpi/2021.16.0-gcc-aa2ay3m/mpi/2021.16/bin/mpicxx"
OMP num threads     3
OMP thread map      1;2;0
Cart coords         0        0        0
Message policy cutoff 500000
Post Recv using wait_all method
Post Send using wait_all method
Wait Recv using wait_all method
Wait Send using wait_all method
Num cycles          5
Num vars            3
ghost_widths        1        1        1
sizes             512      512      512
divisions           2        2        1
periodic            1        1        1
division map
map                 0        0        0
map               256      256      512
map               512      512         
print message and packing sizes to proc file(s)
Starting test memcpy seq dst Host src Host
                      ,    number,  average(s),      min(s),      max(s)
copy_sync-3-34213896-8,        20, 0.145763582, 0.143483433, 0.147524288
Starting test memcpy omp dst Host src Host
                      ,    number,  average(s),      min(s),      max(s)
copy_sync-3-34213896-8,        20, 0.052878550, 0.050829634, 0.053984706
Starting test Comm mock Mesh seq Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.088383679, 0.087190343, 0.089586841
post-recv ,        20, 0.000019333, 0.000014077, 0.000028232
post-send ,        20, 0.007996155, 0.007695228, 0.008402316
wait-recv ,        20, 0.008853614, 0.008491733, 0.009703069
wait-send ,        20, 0.000317808, 0.000294779, 0.000340392
post-comm ,        20, 0.089283928, 0.088197055, 0.090164342
start-up  ,         4, 0.124543344, 0.122351952, 0.126405634
test-comm ,         4, 0.734041977, 0.734034386, 0.734049293
bench-comm,         4, 0.982428318, 0.982428043, 0.982428778
Starting test Comm mock Mesh omp Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.032561321, 0.032318537, 0.032812845
post-recv ,        20, 0.000078074, 0.000014401, 0.000265552
post-send ,        20, 0.008383695, 0.008160548, 0.008807977
wait-recv ,        20, 0.008579079, 0.008252427, 0.009178193
wait-send ,        20, 0.000438602, 0.000395836, 0.000491066
post-comm ,        20, 0.035410607, 0.034222875, 0.036361144
start-up  ,         4, 0.051941142, 0.051162843, 0.052814930
test-comm ,         4, 0.453720354, 0.453716288, 0.453724847
bench-comm,         4, 0.427724217, 0.427723506, 0.427724750
Starting test Comm mock Mesh omp Host Buffers omp Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.032545861, 0.032265936, 0.032766695
post-recv ,        20, 0.000079069, 0.000015390, 0.000270404
post-send ,        20, 0.008409254, 0.008237086, 0.008796964
wait-recv ,        20, 0.008640995, 0.008315780, 0.009230000
wait-send ,        20, 0.000421868, 0.000393721, 0.000449024
post-comm ,        20, 0.035539340, 0.034528076, 0.036280734
start-up  ,         4, 0.045666716, 0.045429750, 0.046137080
test-comm ,         4, 0.452207786, 0.452201917, 0.452213695
bench-comm,         4, 0.429336805, 0.429332874, 0.429341269
Starting test Comm mock Mesh omp Host Buffers omp Host omp Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.032574348, 0.032347106, 0.032713922
