Comb version 0.3.1
Args  ./comb;512_512_512;-divide;2_2_1;-periodic;1_1_1;-ghost;1_1_1;-vars;3;-comm;cutoff;500000;-comm;enable;mpi;-comm;post_recv;wait_all;-comm;post_send;wait_all;-comm;wait_recv;wait_all;-comm;wait_send;wait_all;-exec;enable;omp;-print_message_sizes;-print_packing_sizes
Started rank 0 of 4
Node cm4r13c01s08
Compiler "/dss/lrzsys/sys/spack/release/24.4.0/opt/x86_64/intel-oneapi-mpi/2021.16.0-gcc-aa2ay3m/mpi/2021.16/bin/mpicxx"
OMP num threads     1
OMP thread map      0
Cart coords         0        0        0
Message policy cutoff 500000
Post Recv using wait_all method
Post Send using wait_all method
Wait Recv using wait_all method
Wait Send using wait_all method
Num cycles          5
Num vars            3
ghost_widths        1        1        1
sizes             512      512      512
divisions           2        2        1
periodic            1        1        1
division map
map                 0        0        0
map               256      256      512
map               512      512         
print message and packing sizes to proc file(s)
Starting test memcpy seq dst Host src Host
                      ,    number,  average(s),      min(s),      max(s)
copy_sync-3-34213896-8,        20, 0.145998575, 0.145086369, 0.148971555
Starting test memcpy omp dst Host src Host
                      ,    number,  average(s),      min(s),      max(s)
copy_sync-3-34213896-8,        20, 0.145313858, 0.145047347, 0.145568946
Starting test Comm mock Mesh seq Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.085684892, 0.084845574, 0.086623430
post-recv ,        20, 0.000018409, 0.000015342, 0.000022794
post-send ,        20, 0.007591159, 0.006148643, 0.008668491
wait-recv ,        20, 0.008558455, 0.007873474, 0.009605916
wait-send ,        20, 0.000306261, 0.000100200, 0.000418511
post-comm ,        20, 0.086566617, 0.085653364, 0.087517460
start-up  ,         4, 0.123856870, 0.122304103, 0.125885771
test-comm ,         4, 0.729135491, 0.729133685, 0.729137330
bench-comm,         4, 0.954194302, 0.954192965, 0.954195778
Starting test Comm mock Mesh omp Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.085470965, 0.084663511, 0.086476375
post-recv ,        20, 0.000062548, 0.000015873, 0.000216439
post-send ,        20, 0.007762402, 0.007098153, 0.008613821
