Comb version 0.3.1
Args  ./comb;512_512_512;-divide;2_2_1;-periodic;1_1_1;-ghost;8_8_8;-vars;3;-comm;cutoff;250;-comm;enable;mpi;-comm;post_recv;wait_all;-comm;post_send;wait_all;-comm;wait_recv;test_all;-comm;wait_send;test_all;-exec;enable;omp;-print_message_sizes;-print_packing_sizes
Started rank 0 of 4
Node cm4r15c06s05
Compiler "/dss/lrzsys/sys/spack/release/24.4.0/opt/x86_64/intel-oneapi-mpi/2021.16.0-gcc-aa2ay3m/mpi/2021.16/bin/mpicxx"
OMP num threads     3
OMP thread map      1;0;2
Cart coords         0        0        0
Message policy cutoff 250
Post Recv using wait_all method
Post Send using wait_all method
Wait Recv using test_all method
Wait Send using test_all method
Num cycles          5
Num vars            3
ghost_widths        8        8        8
sizes             512      512      512
divisions           2        2        1
periodic            1        1        1
division map
map                 0        0        0
map               256      256      512
map               512      512         
print message and packing sizes to proc file(s)
Starting test memcpy seq dst Host src Host
                      ,    number,  average(s),      min(s),      max(s)
copy_sync-3-39063552-8,        20, 0.183423197, 0.167948689, 0.199819337
Starting test memcpy omp dst Host src Host
                      ,    number,  average(s),      min(s),      max(s)
copy_sync-3-39063552-8,        20, 0.091203211, 0.056282081, 0.104408009
Starting test Comm mock Mesh seq Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.114053602, 0.094888262, 0.134764850
post-recv ,        20, 0.000042134, 0.000021252, 0.000077870
post-send ,        20, 0.062573253, 0.049569027, 0.080649799
wait-recv ,        20, 0.050474269, 0.041900573, 0.056747961
wait-send ,        20, 0.000848391, 0.000590060, 0.001607836
post-comm ,        20, 0.124802545, 0.104977232, 0.147611225
start-up  ,         4, 0.222875157, 0.165887757, 0.279653335
test-comm ,         4, 1.715014709, 1.715011418, 1.715018988
bench-comm,         4, 1.855183764, 1.855180481, 1.855188099
Starting test Comm mock Mesh omp Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.050743332, 0.045447635, 0.055481218
post-recv ,        20, 0.000048430, 0.000023857, 0.000088086
post-send ,        20, 0.054985700, 0.050060930, 0.060112005
wait-recv ,        20, 0.047369598, 0.042237585, 0.051685391
wait-send ,        20, 0.001216136, 0.000582738, 0.002163061
post-comm ,        20, 0.055627377, 0.048283903, 0.061639703
start-up  ,         4, 0.115443208, 0.109244716, 0.121401285
test-comm ,         4, 1.187211574, 1.187205815, 1.187218601
bench-comm,         4, 1.134706714, 1.134703727, 1.134709548
Starting test Comm mock Mesh omp Host Buffers omp Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.050795856, 0.045765309, 0.055754482
post-recv ,        20, 0.000053184, 0.000021326, 0.000110941
post-send ,        20, 0.038897813, 0.033871544, 0.040937188
wait-recv ,        20, 0.030794869, 0.027759550, 0.034479966
wait-send ,        20, 0.001666711, 0.001167179, 0.002522760
post-comm ,        20, 0.055716334, 0.048682736, 0.061293218
start-up  ,         4, 0.109025899, 0.102502028, 0.115686278
test-comm ,         4, 1.141986757, 1.141978459, 1.141995561
bench-comm,         4, 0.948877057, 0.948876172, 0.948878217
Starting test Comm mock Mesh omp Host Buffers omp Host omp Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.050892145, 0.045796115, 0.056124594
post-recv ,        20, 0.000050447, 0.000028010, 0.000090488
post-send ,        20, 0.039029027, 0.034373360, 0.040711486
wait-recv ,        20, 0.030721092, 0.027772016, 0.034276850
wait-send ,        20, 0.001767203, 0.001189006, 0.002613710
post-comm ,        20, 0.055913616, 0.048814341, 0.061407648
start-up  ,         4, 0.110437447, 0.102016898, 0.116448288
test-comm ,         4, 1.144356127, 1.144331019, 1.144381229
bench-comm,         4, 0.952452015, 0.952450609, 0.952453262
Starting test Comm mpi Mesh seq Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.100740719, 0.093841279, 0.107753614
post-recv ,        20, 0.000038709, 0.000021788, 0.000067008
post-send ,        20, 0.053966581, 0.050079410, 0.058128747
wait-recv ,        20, 0.101838470, 0.072772177, 0.130468149
wait-send ,        20, 0.000710318, 0.000616602, 0.000823210
post-comm ,        20, 0.111022161, 0.103574938, 0.118748634
start-up  ,         4, 0.154787165, 0.145612758, 0.163380576
test-comm ,         4, 1.750733270, 1.750732597, 1.750734092
bench-comm,         4, 1.860470478, 1.860469350, 1.860471969
Starting test Comm mpi Mesh omp Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.049824800, 0.043466475, 0.055463467
post-recv ,        20, 0.000049957, 0.000022698, 0.000087473
post-send ,        20, 0.056610657, 0.049924948, 0.065980725
wait-recv ,        20, 0.098783935, 0.077553010, 0.131862705
wait-send ,        20, 0.001406616, 0.000626280, 0.002490606
post-comm ,        20, 0.054458422, 0.049365286, 0.060009612
start-up  ,         4, 0.108823664, 0.103582323, 0.114459274
test-comm ,         4, 1.225330580, 1.225328272, 1.225332600
bench-comm,         4, 1.325011222, 1.325008243, 1.325013586
Starting test Comm mpi Mesh omp Host Buffers omp Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.049825189, 0.045735042, 0.053357711
post-recv ,        20, 0.000050406, 0.000028080, 0.000077475
post-send ,        20, 0.041139181, 0.035148944, 0.049193883
wait-recv ,        20, 0.079053326, 0.063682043, 0.104766505
wait-send ,        20, 0.001414878, 0.000642121, 0.002490163
post-comm ,        20, 0.054717748, 0.050881359, 0.058637871
start-up  ,         4, 0.107557829, 0.101704011, 0.114266554
test-comm ,         4, 1.191037557, 1.191029169, 1.191045061
bench-comm,         4, 1.149560870, 1.149560185, 1.149562165
Starting test Comm mpi Mesh omp Host Buffers omp Host omp Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.049710791, 0.045775919, 0.053164153
post-recv ,        20, 0.000055982, 0.000031322, 0.000097019
post-send ,        20, 0.041040632, 0.034777920, 0.048967312
wait-recv ,        20, 0.080067285, 0.063722796, 0.104176733
wait-send ,        20, 0.001484560, 0.000789123, 0.002269347
post-comm ,        20, 0.054409454, 0.048924723, 0.058468217
start-up  ,         4, 0.108427090, 0.101669544, 0.118728009
test-comm ,         4, 1.193391372, 1.193385386, 1.193396301
bench-comm,         4, 1.148267953, 1.148267134, 1.148268817
