Comb version 0.3.1
Args  ./comb;512_512_512;-divide;2_2_1;-periodic;1_1_1;-ghost;8_8_8;-vars;3;-comm;cutoff;250;-comm;enable;mpi;-comm;post_recv;wait_all;-comm;post_send;wait_all;-comm;wait_recv;wait_all;-comm;wait_send;wait_all;-exec;enable;omp;-print_message_sizes;-print_packing_sizes
Started rank 0 of 4
Node cm4r15c06s05
Compiler "/dss/lrzsys/sys/spack/release/24.4.0/opt/x86_64/intel-oneapi-mpi/2021.16.0-gcc-aa2ay3m/mpi/2021.16/bin/mpicxx"
OMP num threads     3
OMP thread map      0;2;1
Cart coords         0        0        0
Message policy cutoff 250
Post Recv using wait_all method
Post Send using wait_all method
Wait Recv using wait_all method
Wait Send using wait_all method
Num cycles          5
Num vars            3
ghost_widths        8        8        8
sizes             512      512      512
divisions           2        2        1
periodic            1        1        1
division map
map                 0        0        0
map               256      256      512
map               512      512         
print message and packing sizes to proc file(s)
Starting test memcpy seq dst Host src Host
                      ,    number,  average(s),      min(s),      max(s)
copy_sync-3-39063552-8,        20, 0.184381700, 0.167634366, 0.227402567
Starting test memcpy omp dst Host src Host
                      ,    number,  average(s),      min(s),      max(s)
copy_sync-3-39063552-8,        20, 0.088383309, 0.058949636, 0.099506520
Starting test Comm mock Mesh seq Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.100036883, 0.095612065, 0.105006693
post-recv ,        20, 0.000097762, 0.000022157, 0.000305505
post-send ,        20, 0.053237621, 0.050380367, 0.056305579
wait-recv ,        20, 0.044602431, 0.041590920, 0.047761047
wait-send ,        20, 0.000750386, 0.000574391, 0.000902951
post-comm ,        20, 0.110309208, 0.105674321, 0.115242272
start-up  ,         4, 0.160812940, 0.151929790, 0.169527266
test-comm ,         4, 1.004253704, 1.004244215, 1.004263000
bench-comm,         4, 1.621098831, 1.621098634, 1.621099333
Starting test Comm mock Mesh omp Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.051085545, 0.046542720, 0.055655204
post-recv ,        20, 0.000140080, 0.000025937, 0.000432521
post-send ,        20, 0.054782088, 0.050608657, 0.059347726
wait-recv ,        20, 0.046663478, 0.042034640, 0.051358555
wait-send ,        20, 0.001151121, 0.000684310, 0.001919873
post-comm ,        20, 0.056420755, 0.051241382, 0.063715828
start-up  ,         4, 0.114792748, 0.108368950, 0.121134111
test-comm ,         4, 1.130702304, 1.130689112, 1.130715698
bench-comm,         4, 1.137318510, 1.137307779, 1.137328647
Starting test Comm mock Mesh omp Host Buffers omp Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.051056448, 0.046664248, 0.055588983
post-recv ,        20, 0.000153802, 0.000027735, 0.000476423
post-send ,        20, 0.051349212, 0.046159463, 0.056604319
wait-recv ,        20, 0.041248624, 0.037188304, 0.045620491
wait-send ,        20, 0.001246980, 0.000547853, 0.002055838
post-comm ,        20, 0.056323970, 0.050867074, 0.061130735
start-up  ,         4, 0.108803585, 0.102181583, 0.115488344
test-comm ,         4, 1.176881866, 1.176874573, 1.176889028
bench-comm,         4, 1.089549568, 1.089545542, 1.089553061
Starting test Comm mock Mesh omp Host Buffers omp Host omp Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.050994559, 0.046134264, 0.055736250
post-recv ,        20, 0.000160470, 0.000026362, 0.000477885
post-send ,        20, 0.050992124, 0.046390527, 0.055335611
wait-recv ,        20, 0.040949785, 0.036924520, 0.045512903
wait-send ,        20, 0.001332762, 0.000673936, 0.002114376
post-comm ,        20, 0.055977936, 0.050257375, 0.061136695
start-up  ,         4, 0.109522028, 0.101018216, 0.115333763
test-comm ,         4, 1.175112273, 1.175102467, 1.175122183
bench-comm,         4, 1.083737659, 1.083735769, 1.083739382
Starting test Comm mpi Mesh seq Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.100863795, 0.094271639, 0.108406460
post-recv ,        20, 0.000109120, 0.000023589, 0.000335808
post-send ,        20, 0.054123990, 0.050558486, 0.057983743
wait-recv ,        20, 0.101973722, 0.073068285, 0.131552241
wait-send ,        20, 0.000687476, 0.000618823, 0.000823533
post-comm ,        20, 0.111135524, 0.104097629, 0.119140657
start-up  ,         4, 0.155524979, 0.146037398, 0.164991951
test-comm ,         4, 1.752519176, 1.752518815, 1.752519494
bench-comm,         4, 1.863852071, 1.863851415, 1.863852729
Starting test Comm mpi Mesh omp Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.050239546, 0.042883233, 0.056057353
post-recv ,        20, 0.000140457, 0.000021620, 0.000494380
post-send ,        20, 0.057464187, 0.049819526, 0.068317666
wait-recv ,        20, 0.102952733, 0.079386709, 0.135888021
wait-send ,        20, 0.001344660, 0.000613491, 0.002349776
post-comm ,        20, 0.055134614, 0.048303129, 0.061240659
start-up  ,         4, 0.107824412, 0.102891941, 0.112983983
test-comm ,         4, 1.235850250, 1.235849455, 1.235851051
bench-comm,         4, 1.358759797, 1.358754449, 1.358765050
Starting test Comm mpi Mesh omp Host Buffers omp Host seq Host
