Comb version 0.3.1
Args  ./comb;512_512_512;-divide;2_2_1;-periodic;1_1_1;-ghost;8_8_8;-vars;3;-comm;cutoff;250;-comm;enable;mpi;-comm;post_recv;wait_all;-comm;post_send;wait_all;-comm;wait_recv;test_all;-comm;wait_send;test_all;-exec;enable;omp;-print_message_sizes;-print_packing_sizes
Started rank 0 of 4
Node cm4r15c06s05
Compiler "/dss/lrzsys/sys/spack/release/24.4.0/opt/x86_64/intel-oneapi-mpi/2021.16.0-gcc-aa2ay3m/mpi/2021.16/bin/mpicxx"
OMP num threads     4
OMP thread map    113;1;0;112
Cart coords         0        0        0
Message policy cutoff 250
Post Recv using wait_all method
Post Send using wait_all method
Wait Recv using test_all method
Wait Send using test_all method
Num cycles          5
Num vars            3
ghost_widths        8        8        8
sizes             512      512      512
divisions           2        2        1
periodic            1        1        1
division map
map                 0        0        0
map               256      256      512
map               512      512         
print message and packing sizes to proc file(s)
Starting test memcpy seq dst Host src Host
                      ,    number,  average(s),      min(s),      max(s)
copy_sync-3-39063552-8,        20, 0.179459409, 0.166798329, 0.192913960
Starting test memcpy omp dst Host src Host
                      ,    number,  average(s),      min(s),      max(s)
copy_sync-3-39063552-8,        20, 0.069958638, 0.061072593, 0.076286968
Starting test Comm mock Mesh seq Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.099748174, 0.094922739, 0.107620816
post-recv ,        20, 0.000030026, 0.000019694, 0.000042263
post-send ,        20, 0.052939747, 0.049387201, 0.058686042
wait-recv ,        20, 0.044883844, 0.041668466, 0.052007227
wait-send ,        20, 0.000679233, 0.000597433, 0.000758949
post-comm ,        20, 0.110423493, 0.105222444, 0.120483258
start-up  ,         4, 0.159952097, 0.149883252, 0.168873132
test-comm ,         4, 1.006204531, 1.006198252, 1.006211166
bench-comm,         4, 1.625808042, 1.625806923, 1.625809089
Starting test Comm mock Mesh omp Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.040401618, 0.036220442, 0.046546168
post-recv ,        20, 0.000031190, 0.000022381, 0.000041572
post-send ,        20, 0.053955892, 0.050352125, 0.061712570
wait-recv ,        20, 0.045592595, 0.041923997, 0.052932246
wait-send ,        20, 0.000807627, 0.000682867, 0.001565734
post-comm ,        20, 0.043418729, 0.039350889, 0.050062019
start-up  ,         4, 0.093043838, 0.088310755, 0.098311859
test-comm ,         4, 0.870286795, 0.870282572, 0.870291468
bench-comm,         4, 0.994304423, 0.994300922, 0.994307126
Starting test Comm mock Mesh omp Host Buffers omp Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.039631161, 0.036052703, 0.045005335
post-recv ,        20, 0.000031271, 0.000023653, 0.000053727
post-send ,        20, 0.036192618, 0.032148419, 0.045281635
wait-recv ,        20, 0.029334521, 0.027449509, 0.032522418
wait-send ,        20, 0.001163324, 0.000875175, 0.001665092
post-comm ,        20, 0.044217852, 0.039689805, 0.051496416
start-up  ,         4, 0.084680152, 0.078434859, 0.091453225
test-comm ,         4, 0.848316620, 0.848315217, 0.848317848
bench-comm,         4, 0.833959586, 0.833958800, 0.833960183
Starting test Comm mock Mesh omp Host Buffers omp Host omp Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.040294746, 0.035867132, 0.049069546
post-recv ,        20, 0.000031017, 0.000023895, 0.000047869
post-send ,        20, 0.035966192, 0.031944498, 0.042942222
wait-recv ,        20, 0.030135697, 0.027238797, 0.035975028
wait-send ,        20, 0.001181066, 0.000870544, 0.001667957
post-comm ,        20, 0.045433280, 0.039860256, 0.056686602
start-up  ,         4, 0.086190451, 0.078464669, 0.097405794
test-comm ,         4, 0.843709076, 0.843696629, 0.843721660
bench-comm,         4, 0.857403210, 0.857395959, 0.857410440
Starting test Comm mpi Mesh seq Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.093304437, 0.092412845, 0.094298325
post-recv ,        20, 0.000024667, 0.000019050, 0.000041785
post-send ,        20, 0.048136326, 0.047517914, 0.049195063
wait-recv ,        20, 0.070328899, 0.069154353, 0.073314835
wait-send ,        20, 0.000313077, 0.000296504, 0.000337692
post-comm ,        20, 0.103170007, 0.102276087, 0.104298048
start-up  ,         4, 0.159148024, 0.144621823, 0.173606145
test-comm ,         4, 1.611407364, 1.611407140, 1.611407506
bench-comm,         4, 1.585387670, 1.585383436, 1.585391608
Starting test Comm mpi Mesh omp Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.036507964, 0.036275498, 0.036926452
post-recv ,        20, 0.000027444, 0.000021884, 0.000044192
post-send ,        20, 0.048768156, 0.048141160, 0.049442316
wait-recv ,        20, 0.071091446, 0.069506952, 0.075983639
wait-send ,        20, 0.000309687, 0.000289699, 0.000331581
post-comm ,        20, 0.040803561, 0.039338737, 0.044830422
start-up  ,         4, 0.081032365, 0.079891210, 0.082029543
test-comm ,         4, 0.865730746, 0.865730131, 0.865731449
bench-comm,         4, 0.999988665, 0.999986713, 0.999990826
Starting test Comm mpi Mesh omp Host Buffers omp Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.036531483, 0.036081577, 0.037114275
post-recv ,        20, 0.000026886, 0.000022625, 0.000041492
post-send ,        20, 0.037398498, 0.036979348, 0.037834980
wait-recv ,        20, 0.057853403, 0.056196553, 0.061584059
wait-send ,        20, 0.000515370, 0.000345208, 0.000677371
post-comm ,        20, 0.041398900, 0.038991200, 0.043892987
start-up  ,         4, 0.079223935, 0.078431221, 0.080851130
test-comm ,         4, 0.838423877, 0.838419899, 0.838428040
bench-comm,         4, 0.873383639, 0.873380133, 0.873387099
Starting test Comm mpi Mesh omp Host Buffers omp Host omp Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.036467381, 0.035987542, 0.037209207
post-recv ,        20, 0.000027258, 0.000022837, 0.000036921
post-send ,        20, 0.037309342, 0.030663300, 0.039026622
wait-recv ,        20, 0.058840782, 0.056516218, 0.066302030
wait-send ,        20, 0.000556780, 0.000370377, 0.000679634
post-comm ,        20, 0.042319908, 0.039352618, 0.044488654
start-up  ,         4, 0.078958327, 0.078253623, 0.080239842
test-comm ,         4, 0.833885318, 0.833882940, 0.833887422
bench-comm,         4, 0.888337365, 0.888332628, 0.888343249
