Comb version 0.3.1
Args  ./comb;512_512_512;-divide;2_2_1;-periodic;1_1_1;-ghost;8_8_8;-vars;3;-comm;cutoff;250;-comm;enable;mpi;-comm;post_recv;wait_all;-comm;post_send;wait_all;-comm;wait_recv;test_all;-comm;wait_send;test_all;-exec;enable;omp;-print_message_sizes;-print_packing_sizes
Started rank 0 of 4
Node cm4r15c06s05
Compiler "/dss/lrzsys/sys/spack/release/24.4.0/opt/x86_64/intel-oneapi-mpi/2021.16.0-gcc-aa2ay3m/mpi/2021.16/bin/mpicxx"
OMP num threads     1
OMP thread map      0
Cart coords         0        0        0
Message policy cutoff 250
Post Recv using wait_all method
Post Send using wait_all method
Wait Recv using test_all method
Wait Send using test_all method
Num cycles          5
Num vars            3
ghost_widths        8        8        8
sizes             512      512      512
divisions           2        2        1
periodic            1        1        1
division map
map                 0        0        0
map               256      256      512
map               512      512         
print message and packing sizes to proc file(s)
Starting test memcpy seq dst Host src Host
                      ,    number,  average(s),      min(s),      max(s)
copy_sync-3-39063552-8,        20, 0.361708264, 0.327190227, 0.398366069
Starting test memcpy omp dst Host src Host
                      ,    number,  average(s),      min(s),      max(s)
copy_sync-3-39063552-8,        20, 0.357861490, 0.327476804, 0.393499187
Starting test Comm mock Mesh seq Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.207589285, 0.178756071, 0.243541529
post-recv ,        20, 0.000027391, 0.000019572, 0.000041946
post-send ,        20, 0.110389838, 0.097170442, 0.139346311
wait-recv ,        20, 0.089264206, 0.073575244, 0.103354207
wait-send ,        20, 0.000709210, 0.000573458, 0.000817350
post-comm ,        20, 0.231170526, 0.201754278, 0.273524045
start-up  ,         4, 0.310674801, 0.291737555, 0.332175378
test-comm ,         4, 2.016873886, 2.011489411, 2.023996411
bench-comm,         4, 3.515996727, 3.515993653, 3.516000104
Starting test Comm mock Mesh omp Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.185852379, 0.167352665, 0.206485102
post-recv ,        20, 0.000084601, 0.000019543, 0.000269689
post-send ,        20, 0.102910493, 0.093865502, 0.113702283
wait-recv ,        20, 0.085405789, 0.074338989, 0.095252670
wait-send ,        20, 0.001218179, 0.000518403, 0.012616055
post-comm ,        20, 0.207492971, 0.195440785, 0.221648942
start-up  ,         4, 0.323270574, 0.294200214, 0.360964117
test-comm ,         4, 3.190960462, 3.184016245, 3.195823596
bench-comm,         4, 2.935267001, 2.924011336, 2.940524937
Starting test Comm mock Mesh omp Host Buffers omp Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.187789245, 0.177833007, 0.194666816
post-recv ,        20, 0.000085753, 0.000019121, 0.000265000
post-send ,        20, 0.098567464, 0.092797644, 0.109681516
wait-recv ,        20, 0.083052409, 0.074030495, 0.094581340
wait-send ,        20, 0.000583583, 0.000514943, 0.000641323
post-comm ,        20, 0.211927647, 0.196484318, 0.225217674
start-up  ,         4, 0.308786512, 0.296491637, 0.314674694
test-comm ,         4, 3.083264563, 3.072009014, 3.088520451
bench-comm,         4, 2.951730045, 2.947473247, 2.955463295
Starting test Comm mock Mesh omp Host Buffers omp Host omp Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.184725183, 0.174237413, 0.199039147
post-recv ,        20, 0.000024968, 0.000019772, 0.000037953
post-send ,        20, 0.101886764, 0.085613359, 0.113285312
wait-recv ,        20, 0.085514826, 0.074559435, 0.094159051
wait-send ,        20, 0.001246720, 0.000610628, 0.012592246
post-comm ,        20, 0.208799676, 0.199244017, 0.219938914
start-up  ,         4, 0.312706976, 0.307365539, 0.316078425
test-comm ,         4, 3.107866596, 3.100010642, 3.119992417
bench-comm,         4, 2.935001072, 2.916007989, 2.947995521
Starting test Comm mpi Mesh seq Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.187468752, 0.175468901, 0.198436074
post-recv ,        20, 0.000089934, 0.000023543, 0.000274041
