Comb version 0.3.1
Args  ./comb;512_512_512;-divide;2_2_1;-periodic;1_1_1;-ghost;8_8_8;-vars;3;-comm;cutoff;250;-comm;enable;mpi;-comm;post_recv;wait_all;-comm;post_send;wait_all;-comm;wait_recv;wait_all;-comm;wait_send;wait_all;-exec;enable;omp;-print_message_sizes;-print_packing_sizes
Started rank 0 of 4
Node cm4r15c06s05
Compiler "/dss/lrzsys/sys/spack/release/24.4.0/opt/x86_64/intel-oneapi-mpi/2021.16.0-gcc-aa2ay3m/mpi/2021.16/bin/mpicxx"
OMP num threads     4
OMP thread map      1;112;113;0
Cart coords         0        0        0
Message policy cutoff 250
Post Recv using wait_all method
Post Send using wait_all method
Wait Recv using wait_all method
Wait Send using wait_all method
Num cycles          5
Num vars            3
ghost_widths        8        8        8
sizes             512      512      512
divisions           2        2        1
periodic            1        1        1
division map
map                 0        0        0
map               256      256      512
map               512      512         
print message and packing sizes to proc file(s)
Starting test memcpy seq dst Host src Host
                      ,    number,  average(s),      min(s),      max(s)
copy_sync-3-39063552-8,        20, 0.181946548, 0.166153357, 0.199122442
Starting test memcpy omp dst Host src Host
                      ,    number,  average(s),      min(s),      max(s)
copy_sync-3-39063552-8,        20, 0.071648241, 0.061028404, 0.080670093
Starting test Comm mock Mesh seq Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.101536281, 0.094824702, 0.108583073
post-recv ,        20, 0.000035485, 0.000019071, 0.000072077
post-send ,        20, 0.053336405, 0.049365372, 0.057611767
wait-recv ,        20, 0.045944658, 0.041653328, 0.050317188
wait-send ,        20, 0.000721319, 0.000654239, 0.000834190
post-comm ,        20, 0.111992414, 0.104985044, 0.119349623
start-up  ,         4, 0.159626765, 0.149769916, 0.169838033
test-comm ,         4, 1.001409559, 1.001404131, 1.001414804
bench-comm,         4, 1.679805120, 1.679793292, 1.679815675
Starting test Comm mock Mesh omp Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.039826082, 0.036246820, 0.043642574
post-recv ,        20, 0.000116057, 0.000021078, 0.000343772
post-send ,        20, 0.054770067, 0.050186762, 0.059207994
wait-recv ,        20, 0.046254839, 0.041857521, 0.050746964
wait-send ,        20, 0.000813976, 0.000693938, 0.000953627
