Comb version 0.3.1
Args  ./comb;512_512_512;-divide;2_2_1;-periodic;1_1_1;-ghost;8_8_8;-vars;3;-comm;cutoff;500000;-comm;enable;mpi;-comm;post_recv;wait_all;-comm;post_send;wait_all;-comm;wait_recv;test_all;-comm;wait_send;test_all;-exec;enable;omp;-print_message_sizes;-print_packing_sizes
Started rank 0 of 4
Node cm4r15c06s05
Compiler "/dss/lrzsys/sys/spack/release/24.4.0/opt/x86_64/intel-oneapi-compilers/2024.1.0-gcc-ibqwgcs/compiler/2024.1/bin/icpx"
OMP num threads     1
OMP thread map      0
Cart coords         0        0        0
Message policy cutoff 500000
Post Recv using wait_all method
Post Send using wait_all method
Wait Recv using test_all method
Wait Send using test_all method
Num cycles          5
Num vars            3
ghost_widths        8        8        8
sizes             512      512      512
divisions           2        2        1
periodic            1        1        1
division map
map                 0        0        0
map               256      256      512
map               512      512         
print message and packing sizes to proc file(s)
Starting test memcpy seq dst Host src Host
                      ,    number,  average(s),      min(s),      max(s)
copy_sync-3-39063552-8,        20, 0.197228302, 0.171842498, 0.214577043
Starting test memcpy omp dst Host src Host
                      ,    number,  average(s),      min(s),      max(s)
copy_sync-3-39063552-8,        20, 0.300611072, 0.290280808, 0.316445364
Starting test Comm mock Mesh seq Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.194881194, 0.177959265, 0.208651523
post-recv ,        20, 0.000087137, 0.000019212, 0.000286087
post-send ,        20, 0.094673071, 0.079764754, 0.109349421
mid-comm  ,        20, 0.217366820, 0.202737961, 0.233135122
wait-recv ,        20, 0.086193664, 0.073519537, 0.093596999
wait-send ,        20, 0.001851969, 0.000553180, 0.012677198
post-comm ,        20, 0.211044105, 0.197551620, 0.222459410
start-up  ,         4, 0.300903510, 0.293128467, 0.307450685
test-comm ,         4, 3.366017237, 3.360001185, 3.368025163
bench-comm,         4, 4.075239923, 4.069851271, 4.083468233
Starting test Comm mock Mesh omp Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.197073667, 0.179203490, 0.212686523
post-recv ,        20, 0.000028686, 0.000020606, 0.000037930
post-send ,        20, 0.094990146, 0.079504476, 0.109607027
mid-comm  ,        20, 0.221061627, 0.198729378, 0.233287983
wait-recv ,        20, 0.090348180, 0.078718820, 0.096920203
wait-send ,        20, 0.001298229, 0.000569836, 0.012647835
post-comm ,        20, 0.214749167, 0.197646070, 0.231096853
start-up  ,         4, 0.300249404, 0.294724128, 0.312341426
test-comm ,         4, 3.134478956, 3.119638304, 3.155137153
bench-comm,         4, 4.212479746, 4.200002495, 4.224708139
Starting test Comm mock Mesh omp Host Buffers omp Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.205338596, 0.180468780, 0.226535807
post-recv ,        20, 0.000632773, 0.000022298, 0.012035740
post-send ,        20, 0.102511147, 0.079703075, 0.116279163
mid-comm  ,        20, 0.225763357, 0.200618595, 0.243381036
wait-recv ,        20, 0.096159302, 0.078066739, 0.116214818
wait-send ,        20, 0.001350890, 0.000569850, 0.012657412
post-comm ,        20, 0.226121287, 0.198851680, 0.241256000
start-up  ,         4, 0.294623331, 0.280285661, 0.311753294
test-comm ,         4, 3.299802228, 3.299734761, 3.300001111
bench-comm,         4, 4.570750137, 4.570018640, 4.571986742
Starting test Comm mock Mesh omp Host Buffers omp Host omp Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.203260909, 0.177150026, 0.234699682
post-recv ,        20, 0.000036385, 0.000024347, 0.000060094
post-send ,        20, 0.106786995, 0.091340734, 0.120602068
mid-comm  ,        20, 0.226507843, 0.200604217, 0.253156083
wait-recv ,        20, 0.095750500, 0.078106477, 0.115903716
wait-send ,        20, 0.000746191, 0.000588660, 0.000999967
post-comm ,        20, 0.229021418, 0.209552740, 0.249165758
start-up  ,         4, 0.307693909, 0.301137156, 0.317506322
test-comm ,         4, 3.405612746, 3.396743093, 3.408728533
bench-comm,         4, 4.623256140, 4.620590105, 4.631251034
Starting test Comm mpi Mesh seq Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.202786001, 0.177326233, 0.219090282
post-recv ,        20, 0.000036605, 0.000019766, 0.000065643
post-send ,        20, 0.100832658, 0.083022411, 0.115141350
mid-comm  ,        20, 0.232953858, 0.210940380, 0.257557261
wait-recv ,        20, 0.115326272, 0.081385526, 0.197342393
wait-send ,        20, 0.001287410, 0.000564909, 0.012720580
post-comm ,        20, 0.225929885, 0.198618884, 0.245269709
start-up  ,         4, 0.303927042, 0.288846680, 0.318682942
test-comm ,         4, 3.977349495, 3.972001004, 3.983991930
bench-comm,         4, 4.530648840, 4.524004873, 4.535999430
Starting test Comm mpi Mesh omp Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.204717223, 0.177134426, 0.229515293
post-recv ,        20, 0.000034315, 0.000020592, 0.000062134
post-send ,        20, 0.103141217, 0.083002899, 0.119733319
mid-comm  ,        20, 0.223324709, 0.205238194, 0.245028431
wait-recv ,        20, 0.114211381, 0.081760214, 0.208523862
wait-send ,        20, 0.001283196, 0.000565798, 0.012782872
post-comm ,        20, 0.223421044, 0.199377385, 0.253826439
start-up  ,         4, 0.300518649, 0.289342766, 0.315476214
test-comm ,         4, 3.597207037, 3.581922358, 3.612493256
bench-comm,         4, 4.506046018, 4.500000500, 4.518085248
Starting test Comm mpi Mesh omp Host Buffers omp Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.205786158, 0.177006646, 0.229310796
post-recv ,        20, 0.000038472, 0.000024801, 0.000053595
post-send ,        20, 0.101808521, 0.087931728, 0.122472064
mid-comm  ,        20, 0.230674927, 0.204751165, 0.256249956
wait-recv ,        20, 0.132352249, 0.082034635, 0.254417909
wait-send ,        20, 0.001319493, 0.000613885, 0.012573070
post-comm ,        20, 0.227170966, 0.197809486, 0.252805899
start-up  ,         4, 0.305496706, 0.291364112, 0.318320908
test-comm ,         4, 3.591000491, 3.587990296, 3.600003853
bench-comm,         4, 4.622998562, 4.619995284, 4.631997800
Starting test Comm mpi Mesh omp Host Buffers omp Host omp Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.203857353, 0.176023345, 0.227460231
post-recv ,        20, 0.000040286, 0.000020177, 0.000065476
post-send ,        20, 0.106874498, 0.088058154, 0.126237534
mid-comm  ,        20, 0.223526565, 0.200347286, 0.251501295
wait-recv ,        20, 0.131442623, 0.082140110, 0.227972852
wait-send ,        20, 0.001902112, 0.000560249, 0.012898752
post-comm ,        20, 0.230989690, 0.213456258, 0.248349223
start-up  ,         4, 0.306469551, 0.285754003, 0.320220236
test-comm ,         4, 3.593879220, 3.587518758, 3.600000520
bench-comm,         4, 4.650122000, 4.632011890, 4.667998491
