Comb version 0.3.1
Args  ./comb;512_512_512;-divide;2_2_1;-periodic;1_1_1;-ghost;8_8_8;-vars;3;-comm;cutoff;500000;-comm;enable;mpi;-comm;post_recv;wait_all;-comm;post_send;wait_all;-comm;wait_recv;wait_all;-comm;wait_send;wait_all;-exec;enable;omp;-print_message_sizes;-print_packing_sizes
Started rank 0 of 4
Node cm4r15c06s05
Compiler "/dss/lrzsys/sys/spack/release/24.4.0/opt/x86_64/intel-oneapi-compilers/2024.1.0-gcc-ibqwgcs/compiler/2024.1/bin/icpx"
OMP num threads     1
OMP thread map      0
Cart coords         0        0        0
Message policy cutoff 500000
Post Recv using wait_all method
Post Send using wait_all method
Wait Recv using wait_all method
Wait Send using wait_all method
Num cycles          5
Num vars            3
ghost_widths        8        8        8
sizes             512      512      512
divisions           2        2        1
periodic            1        1        1
division map
map                 0        0        0
map               256      256      512
map               512      512         
print message and packing sizes to proc file(s)
Starting test memcpy seq dst Host src Host
                      ,    number,  average(s),      min(s),      max(s)
copy_sync-3-39063552-8,        20, 0.107348190, 0.091897400, 0.124533215
Starting test memcpy omp dst Host src Host
                      ,    number,  average(s),      min(s),      max(s)
copy_sync-3-39063552-8,        20, 0.160532440, 0.146461276, 0.173314380
Starting test Comm mock Mesh seq Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.102946698, 0.098030473, 0.108207090
post-recv ,        20, 0.000032804, 0.000019557, 0.000063174
post-send ,        20, 0.050724657, 0.047338184, 0.053740239
mid-comm  ,        20, 0.112598341, 0.108630625, 0.116742605
wait-recv ,        20, 0.045205677, 0.041959759, 0.049353365
wait-send ,        20, 0.000714602, 0.000589683, 0.000880691
post-comm ,        20, 0.112273382, 0.107315328, 0.117700290
start-up  ,         4, 0.158471616, 0.151793651, 0.165399123
test-comm ,         4, 1.820717126, 1.820714398, 1.820719879
bench-comm,         4, 2.219193303, 2.219192649, 2.219193761
Starting test Comm mock Mesh omp Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.101896357, 0.096879523, 0.107708459
post-recv ,        20, 0.000030552, 0.000018179, 0.000050723
post-send ,        20, 0.051526525, 0.047871304, 0.055015982
mid-comm  ,        20, 0.112619106, 0.108416431, 0.117247801
wait-recv ,        20, 0.045420361, 0.041896083, 0.048659502
