Comb version 0.3.1
Args  ./comb;512_512_512;-divide;2_2_1;-periodic;1_1_1;-ghost;1_1_1;-vars;3;-comm;cutoff;250;-comm;enable;mpi;-comm;post_recv;wait_all;-comm;post_send;wait_all;-comm;wait_recv;test_all;-comm;wait_send;test_all;-exec;enable;omp;-print_message_sizes;-print_packing_sizes
Started rank 0 of 4
Node cm4r13c01s08
Compiler "/dss/lrzsys/sys/spack/release/24.4.0/opt/x86_64/intel-oneapi-mpi/2021.16.0-gcc-aa2ay3m/mpi/2021.16/bin/mpicxx"
OMP num threads     1
OMP thread map    112
Cart coords         0        0        0
Message policy cutoff 250
Post Recv using wait_all method
Post Send using wait_all method
Wait Recv using test_all method
Wait Send using test_all method
Num cycles          5
Num vars            3
ghost_widths        1        1        1
sizes             512      512      512
divisions           2        2        1
periodic            1        1        1
division map
map                 0        0        0
map               256      256      512
map               512      512         
print message and packing sizes to proc file(s)
Starting test memcpy seq dst Host src Host
                      ,    number,  average(s),      min(s),      max(s)
copy_sync-3-34213896-8,        20, 0.145483022, 0.144804277, 0.146017760
Starting test memcpy omp dst Host src Host
                      ,    number,  average(s),      min(s),      max(s)
copy_sync-3-34213896-8,        20, 0.145484866, 0.145029967, 0.146075881
Starting test Comm mock Mesh seq Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.085633069, 0.084798001, 0.086749132
post-recv ,        20, 0.000018831, 0.000015884, 0.000023226
post-send ,        20, 0.007644584, 0.007162679, 0.008804194
wait-recv ,        20, 0.008662050, 0.008234107, 0.009280359
wait-send ,        20, 0.000338815, 0.000314613, 0.000399134
post-comm ,        20, 0.086455877, 0.085609630, 0.087594549
start-up  ,         4, 0.123729965, 0.122178122, 0.125780420
test-comm ,         4, 0.728984773, 0.728983627, 0.728985806
bench-comm,         4, 0.953663003, 0.953661445, 0.953664386
Starting test Comm mock Mesh omp Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.085584950, 0.084797215, 0.086901505
post-recv ,        20, 0.000163502, 0.000015474, 0.000649736
post-send ,        20, 0.007392144, 0.006324316, 0.008385610
wait-recv ,        20, 0.008413021, 0.007292658, 0.010030975
wait-send ,        20, 0.000283216, 0.000110578, 0.000427425
post-comm ,        20, 0.086550252, 0.085809660, 0.087741856
start-up  ,         4, 0.121723902, 0.120016774, 0.123784076
test-comm ,         4, 1.281686159, 1.281681062, 1.281690617
bench-comm,         4, 0.952299493, 0.952294978, 0.952304692
Starting test Comm mock Mesh omp Host Buffers omp Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.085745912, 0.084972812, 0.086983172
post-recv ,        20, 0.000163418, 0.000014865, 0.000647198
post-send ,        20, 0.007316554, 0.006091105, 0.008280600
wait-recv ,        20, 0.008266469, 0.007265355, 0.009680632
wait-send ,        20, 0.000282644, 0.000104408, 0.000423048
post-comm ,        20, 0.086588355, 0.085844479, 0.087738924
start-up  ,         4, 0.122269495, 0.120332241, 0.124743258
test-comm ,         4, 1.279117469, 1.279114147, 1.279120633
bench-comm,         4, 0.951355285, 0.951353250, 0.951357473
Starting test Comm mock Mesh omp Host Buffers omp Host omp Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.085620272, 0.084878606, 0.087015112
post-recv ,        20, 0.000162074, 0.000015453, 0.000636648
post-send ,        20, 0.007352799, 0.006303517, 0.008327677
wait-recv ,        20, 0.008328638, 0.007292561, 0.009794983
wait-send ,        20, 0.000281829, 0.000108765, 0.000421858
post-comm ,        20, 0.086508476, 0.085747064, 0.087763724
start-up  ,         4, 0.123190980, 0.121060599, 0.125252911
test-comm ,         4, 1.279900232, 1.279896334, 1.279903914
bench-comm,         4, 0.951479389, 0.951473433, 0.951485215
Starting test Comm mpi Mesh seq Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.084637154, 0.084136740, 0.085797010
post-recv ,        20, 0.000007096, 0.000003633, 0.000014326
post-send ,        20, 0.005625634, 0.005341381, 0.006351630
wait-recv ,        20, 0.010724219, 0.009362654, 0.012303176
wait-send ,        20, 0.000004615, 0.000002295, 0.000006766
post-comm ,        20, 0.085296734, 0.084899816, 0.086343859
start-up  ,         4, 0.119983523, 0.118246992, 0.122109342
test-comm ,         4, 1.308922156, 1.308920878, 1.308923834
bench-comm,         4, 0.933801217, 0.933797306, 0.933804555
Starting test Comm mpi Mesh omp Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.085966333, 0.085150710, 0.087052494
post-recv ,        20, 0.000004847, 0.000002861, 0.000008180
post-send ,        20, 0.005668133, 0.005368221, 0.006249873
wait-recv ,        20, 0.011389021, 0.009311817, 0.013278628
wait-send ,        20, 0.000004547, 0.000002363, 0.000007140
post-comm ,        20, 0.086782086, 0.085892676, 0.087877860
start-up  ,         4, 0.120182632, 0.118417568, 0.122022961
test-comm ,         4, 1.298013488, 1.298012248, 1.298014527
bench-comm,         4, 0.951267802, 0.951267469, 0.951268369
Starting test Comm mpi Mesh omp Host Buffers omp Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.085964642, 0.085164635, 0.087134975
post-recv ,        20, 0.000004880, 0.000002946, 0.000007527
post-send ,        20, 0.005680432, 0.005424435, 0.006258626
wait-recv ,        20, 0.011289561, 0.009438480, 0.013152210
wait-send ,        20, 0.000004826, 0.000002416, 0.000007119
post-comm ,        20, 0.086758910, 0.085965777, 0.087854228
start-up  ,         4, 0.120966248, 0.119470679, 0.123054619
test-comm ,         4, 1.294771141, 1.294769378, 1.294772834
bench-comm,         4, 0.950685476, 0.950684235, 0.950686748
Starting test Comm mpi Mesh omp Host Buffers omp Host omp Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.085691280, 0.084820175, 0.086852838
post-recv ,        20, 0.000004765, 0.000003564, 0.000007095
post-send ,        20, 0.005662724, 0.005359917, 0.006256776
wait-recv ,        20, 0.011443836, 0.009329695, 0.013277563
wait-send ,        20, 0.000004639, 0.000002195, 0.000006248
post-comm ,        20, 0.086678445, 0.085782870, 0.087855297
start-up  ,         4, 0.121034296, 0.119365264, 0.122881556
test-comm ,         4, 1.293558175, 1.293556395, 1.293560080
bench-comm,         4, 0.949555584, 0.949553955, 0.949556746
