Comb version 0.3.1
Args  ./comb;512_512_512;-divide;2_2_1;-periodic;1_1_1;-ghost;1_1_1;-vars;3;-comm;cutoff;250;-comm;enable;mpi;-comm;post_recv;wait_all;-comm;post_send;wait_all;-comm;wait_recv;wait_all;-comm;wait_send;wait_all;-exec;enable;omp;-print_message_sizes;-print_packing_sizes
Started rank 0 of 4
Node cm4r13c01s08
Compiler "/dss/lrzsys/sys/spack/release/24.4.0/opt/x86_64/intel-oneapi-mpi/2021.16.0-gcc-aa2ay3m/mpi/2021.16/bin/mpicxx"
OMP num threads     1
OMP thread map      0
Cart coords         0        0        0
Message policy cutoff 250
Post Recv using wait_all method
Post Send using wait_all method
Wait Recv using wait_all method
Wait Send using wait_all method
Num cycles          5
Num vars            3
ghost_widths        1        1        1
sizes             512      512      512
divisions           2        2        1
periodic            1        1        1
division map
map                 0        0        0
map               256      256      512
map               512      512         
print message and packing sizes to proc file(s)
Starting test memcpy seq dst Host src Host
                      ,    number,  average(s),      min(s),      max(s)
copy_sync-3-34213896-8,        20, 0.292739984, 0.287366818, 0.306211399
Starting test memcpy omp dst Host src Host
                      ,    number,  average(s),      min(s),      max(s)
copy_sync-3-34213896-8,        20, 0.294977124, 0.287424926, 0.306180245
Starting test Comm mock Mesh seq Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.174095255, 0.164654998, 0.184676963
post-recv ,        20, 0.000018142, 0.000015710, 0.000024967
post-send ,        20, 0.018443248, 0.008067750, 0.020739373
wait-recv ,        20, 0.018270160, 0.008582743, 0.021127992
wait-send ,        20, 0.000967243, 0.000298484, 0.012407781
post-comm ,        20, 0.175965854, 0.172142980, 0.188357046
start-up  ,         4, 0.244408830, 0.241932991, 0.246829646
test-comm ,         4, 1.485356626, 1.476010011, 1.489409703
bench-comm,         4, 1.943899185, 1.943861553, 1.944000892
Starting test Comm mock Mesh omp Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.177186020, 0.170194358, 0.185172810
post-recv ,        20, 0.000016664, 0.000015390, 0.000020512
post-send ,        20, 0.013857740, 0.007668959, 0.020918653
wait-recv ,        20, 0.017796543, 0.008358340, 0.021826853
wait-send ,        20, 0.001564778, 0.000294836, 0.012390903
post-comm ,        20, 0.177118885, 0.168109287, 0.186558466
start-up  ,         4, 0.244026980, 0.243630118, 0.244707156
test-comm ,         4, 2.582302081, 2.578599680, 2.590592054
bench-comm,         4, 1.978437814, 1.969449475, 1.981434328
Starting test Comm mock Mesh omp Host Buffers omp Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.175996540, 0.164174591, 0.185068241
post-recv ,        20, 0.000017527, 0.000014356, 0.000020719
post-send ,        20, 0.015587476, 0.007511768, 0.023485830
wait-recv ,        20, 0.018343665, 0.008132599, 0.021449131
wait-send ,        20, 0.000964942, 0.000291701, 0.012307648
post-comm ,        20, 0.178582199, 0.173131169, 0.186645821
start-up  ,         4, 0.247225319, 0.242453566, 0.257741721
test-comm ,         4, 2.566941172, 2.566584674, 2.568000883
bench-comm,         4, 1.969059486, 1.967999121, 1.969418390
Starting test Comm mock Mesh omp Host Buffers omp Host omp Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.173352209, 0.161390361, 0.184520725
post-recv ,        20, 0.000016792, 0.000014954, 0.000020779
post-send ,        20, 0.018215982, 0.007717801, 0.020777958
wait-recv ,        20, 0.014917086, 0.008399877, 0.021285258
wait-send ,        20, 0.000364772, 0.000299264, 0.000427600
post-comm ,        20, 0.180252364, 0.171123523, 0.198141346
start-up  ,         4, 0.248839026, 0.232383532, 0.270911176
test-comm ,         4, 2.584074981, 2.581430251, 2.591996705
bench-comm,         4, 1.958633628, 1.955983023, 1.966561275
Starting test Comm mpi Mesh seq Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.171807564, 0.169895727, 0.182212751
post-recv ,        20, 0.000375074, 0.000016780, 0.007116830
post-send ,        20, 0.015195234, 0.007929322, 0.021200431
wait-recv ,        20, 0.074252338, 0.026920174, 0.180974703
wait-send ,        20, 0.010573239, 0.000501254, 0.110830287
post-comm ,        20, 0.177475345, 0.170521669, 0.185074036
start-up  ,         4, 0.249368093, 0.242217044, 0.256520869
test-comm ,         4, 2.643919443, 2.633700213, 2.656277405
bench-comm,         4, 2.272730665, 2.267999583, 2.274309548
Starting test Comm mpi Mesh omp Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.174822804, 0.160378560, 0.185914961
post-recv ,        20, 0.000019714, 0.000015957, 0.000027573
post-send ,        20, 0.015185215, 0.008089452, 0.020800656
wait-recv ,        20, 0.056069478, 0.038726931, 0.083431622
wait-send ,        20, 0.001278132, 0.000506454, 0.015290226
post-comm ,        20, 0.185076925, 0.174789494, 0.186885678
start-up  ,         4, 0.237212502, 0.228692076, 0.243608579
test-comm ,         4, 2.636302075, 2.626601312, 2.640006698
bench-comm,         4, 2.164556158, 2.155563001, 2.167555770
Starting test Comm mpi Mesh omp Host Buffers omp Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.171785574, 0.160642054, 0.180546009
post-recv ,        20, 0.000019231, 0.000016011, 0.000024857
post-send ,        20, 0.017382433, 0.007619266, 0.020740916
wait-recv ,        20, 0.106635123, 0.028439595, 0.203286998
wait-send ,        20, 0.003702699, 0.000487683, 0.016044459
post-comm ,        20, 0.182057403, 0.171393184, 0.186833668
start-up  ,         4, 0.244076818, 0.242823010, 0.245264575
test-comm ,         4, 2.777648350, 2.771999097, 2.783999803
bench-comm,         4, 2.429646066, 2.423998903, 2.431997246
Starting test Comm mpi Mesh omp Host Buffers omp Host omp Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.174724737, 0.163147637, 0.196895488
post-recv ,        20, 0.000020227, 0.000015865, 0.000035070
post-send ,        20, 0.016691879, 0.007837123, 0.021126866
wait-recv ,        20, 0.067494939, 0.024030379, 0.215648980
wait-send ,        20, 0.010193017, 0.000508825, 0.136742075
post-comm ,        20, 0.182119412, 0.171432266, 0.186688675
start-up  ,         4, 0.246284315, 0.242726859, 0.254514879
test-comm ,         4, 2.769004785, 2.760013644, 2.772003921
bench-comm,         4, 2.363652198, 2.352027803, 2.375988123
