Comb version 0.3.1
Args  ./comb;512_512_512;-divide;2_2_1;-periodic;1_1_1;-ghost;1_1_1;-vars;3;-comm;cutoff;250;-comm;enable;mpi;-comm;post_recv;wait_all;-comm;post_send;wait_all;-comm;wait_recv;test_all;-comm;wait_send;test_all;-exec;enable;omp;-print_message_sizes;-print_packing_sizes
Started rank 0 of 4
Node cm4r13c01s08
Compiler "/dss/lrzsys/sys/spack/release/24.4.0/opt/x86_64/intel-oneapi-mpi/2021.16.0-gcc-aa2ay3m/mpi/2021.16/bin/mpicxx"
OMP num threads     3
OMP thread map      0;1;2
Cart coords         0        0        0
Message policy cutoff 250
Post Recv using wait_all method
Post Send using wait_all method
Wait Recv using test_all method
Wait Send using test_all method
Num cycles          5
Num vars            3
ghost_widths        1        1        1
sizes             512      512      512
divisions           2        2        1
periodic            1        1        1
division map
map                 0        0        0
map               256      256      512
map               512      512         
print message and packing sizes to proc file(s)
Starting test memcpy seq dst Host src Host
                      ,    number,  average(s),      min(s),      max(s)
copy_sync-3-34213896-8,        20, 0.147080044, 0.144992619, 0.151750159
Starting test memcpy omp dst Host src Host
                      ,    number,  average(s),      min(s),      max(s)
copy_sync-3-34213896-8,        20, 0.052859308, 0.050713225, 0.053888396
Starting test Comm mock Mesh seq Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.088772533, 0.087907915, 0.089444670
post-recv ,        20, 0.000134075, 0.000014910, 0.000484127
post-send ,        20, 0.008227582, 0.007507179, 0.008865456
wait-recv ,        20, 0.008640344, 0.008160388, 0.009311528
wait-send ,        20, 0.000355044, 0.000238990, 0.000495852
post-comm ,        20, 0.089625728, 0.088894225, 0.090172539
start-up  ,         4, 0.124983354, 0.123369021, 0.126422455
test-comm ,         4, 0.733919395, 0.733913593, 0.733925089
bench-comm,         4, 0.982814520, 0.982813141, 0.982816099
Starting test Comm mock Mesh omp Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.032587897, 0.032238878, 0.032781042
post-recv ,        20, 0.000017706, 0.000014982, 0.000020561
post-send ,        20, 0.007864776, 0.007288907, 0.008472678
wait-recv ,        20, 0.008971974, 0.008576172, 0.009771185
wait-send ,        20, 0.000270923, 0.000123952, 0.000342469
post-comm ,        20, 0.035334381, 0.034732122, 0.036394068
start-up  ,         4, 0.051578067, 0.050941344, 0.052236976
test-comm ,         4, 0.452669175, 0.452659995, 0.452678356
bench-comm,         4, 0.428053437, 0.428041379, 0.428065486
Starting test Comm mock Mesh omp Host Buffers omp Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.032625887, 0.032448365, 0.032754603
post-recv ,        20, 0.000017930, 0.000015080, 0.000021923
post-send ,        20, 0.004704970, 0.004553537, 0.005042708
wait-recv ,        20, 0.006698284, 0.006357814, 0.007354588
wait-send ,        20, 0.000281462, 0.000113208, 0.000354370
post-comm ,        20, 0.033000672, 0.032840897, 0.033123925
start-up  ,         4, 0.045356265, 0.045211791, 0.045430539
test-comm ,         4, 0.438419011, 0.438418115, 0.438419827
